created_at,user.name,user.description,text,extended_tweet.full_text,entities.hashtags
Sat Jan 09 20:30:28 +0000 2021,📚💤,(semi-hiatus bc exams!!) man-hating content,100 qrt a quelli che perculano totalmente l’esperienza delle persone trans chiedendo i diritti di essere chiamati r… https://t.co/62e11rXMCA,100 qrt a quelli che perculano totalmente l’esperienza delle persone trans chiedendo i diritti di essere chiamati rane e non essere misgenderati in quanto tali dove sono,[]
Sat Jan 09 20:46:33 +0000 2021,Dionysus Astemio,Studentessa di biologia e atea. Tra una cavolata e l'altra parlo anche di cose serie. [she/her]🔬🌺🏳️‍🌈,"esclusivamente queste persone? La misogina? Quella riguarda anche le donne trans. 
TW // misgendering, transfobia… https://t.co/NWnsOOAX3n","esclusivamente queste persone? La misogina? Quella riguarda anche le donne trans. 
TW // misgendering, transfobia 

Continuate a parlare della ""socializzazione femminile"" perché, in fondo, non vedete le donne trans come tali, ma come uomini che ad un certo punto hanno ""deciso"" +",[]
Sat Jan 09 21:28:58 +0000 2021,cǝo della misoginia,barb // 21 // he/she // queer not terf // non-binary nightmare // aspirante artista/antropologo/senza tetto,@QUEERVULPlX Le persone trans e nb hanno un galaxy brain assurdo: confirmed,,[]
Sat Jan 09 21:38:31 +0000 2021,MICHELA𓇚 it’s 2021,"“PIANTINE E SOFTNESS” 🪴 - @benzaaldeide ~ ~~ plantmom, mom friend and art sensei ~~ minors don’t interact i have no time for your entitlement","@roccosalad Lo hai detto tu.
La conseguenza logica di questo tweet era “siccome ora ci si batte per i diritti trans… https://t.co/KjhbsDYFHp","@roccosalad Lo hai detto tu.
La conseguenza logica di questo tweet era “siccome ora ci si batte per i diritti trans è bene vedere le donne trans come donne al pari delle altre e quindi che siano partecipi e protette dal femminismo”
Prova a negare che questo sia il tuo pensiero nonché -",[]
Sat Jan 09 23:04:31 +0000 2021,lee lee,"nineteen // feminist ♀️ // sisters, we are everywhere, warriors your country needs you
if you ready ladies, better keep steady, ready, aim, shoot it","Ora, che le donne trans subiscano misoginia mista a transfobia nessuno lo nega, ma da come ho già detto, il femmini… https://t.co/MAYVxXkoBD","Ora, che le donne trans subiscano misoginia mista a transfobia nessuno lo nega, ma da come ho già detto, il femminismo radicale è questo e può piacere o meno, ma non è transfobico anche se non si perde tempo ad urlarlo e a denigrare questa corrente -",[]
Sat Jan 09 23:46:54 +0000 2021,Jay👽,Weird/Punk/feminist//Scrivo per vivere/She-Her/🌈Prometto di maturare ma non di crescere/ musicista/ ANTIFASCISTA /Nerd e alieno stanco degli umani👽,"@plantmomgem Le donne trans sono vittime del patriarcato, la transfobia è figlia del patriarcato e tu attualmente s… https://t.co/UclZ57Zcvu","@plantmomgem Le donne trans sono vittime del patriarcato, la transfobia è figlia del patriarcato e tu attualmente sei carnefice nel nome del patriarcato.
Questa è una triste verità e non tutte le Rad la pensano come te.
Spero che un giorno la visuale si espanda, buona serata ✌🏽",[]
Sat Jan 09 23:48:46 +0000 2021,Jay👽,Weird/Punk/feminist//Scrivo per vivere/She-Her/🌈Prometto di maturare ma non di crescere/ musicista/ ANTIFASCISTA /Nerd e alieno stanco degli umani👽,@Indigo__Moon__ Chi glielo spiega che la transfobia è figlia del patriarcato e che le donne trans subiscono anche m… https://t.co/TJOxe6vKOz,@Indigo__Moon__ Chi glielo spiega che la transfobia è figlia del patriarcato e che le donne trans subiscono anche misoginia nel preciso istante in cui iniziano ad identificarsi come donne ergo doppie vittime del patriarcato? Accidenti alle persone.,[]
Sun Jan 10 08:52:09 +0000 2021,Ｓａｔｏｒｕ / Ｚｏｎｅ,[ITA] • Mariko : Rekijo | History | Mythology | Anthropology | Photography | Moe & Cute | Non so gestire il mio tempo | Charioce XVII è la mia sfortuna,"Come a voi le persone trans non vanno bene in questo lotta, lasciate libere altre persone di includerle in essa e d… https://t.co/PJW8Oc23cg","Come a voi le persone trans non vanno bene in questo lotta, lasciate libere altre persone di includerle in essa e di combattere per loro e con loro! 
Per quando non sia sempre positiva una frammentazione di lotta comune, preferisco sapere di appartenere ad una branca di esso -&gt;",[]
Sun Jan 10 08:56:35 +0000 2021,mad woman,Wondering if I’d get there quicker if I was a man //Bi not pan // She-her //Libra♎ //eat the rich // Loki stan,"Io sulla questione femminismo radicale e transfobia mi sto astenendo perché ammetto di essere poco informata, però… https://t.co/z9V3sPdO0U","Io sulla questione femminismo radicale e transfobia mi sto astenendo perché ammetto di essere poco informata, però 1) se siete degli uomini potreste evitare di parlarne? Grazie al cazzo che non capisci perché il rad non include le donne trans in quanto tratta tematiche+",[]
Sun Jan 10 09:24:21 +0000 2021,steiner lovemail @ ffix,"#MAJIMA: just strip, bro ✧ rori, 19, she/her ✧ videogames enthusiast ✧","tw / transfobia

no raga avete ragione una che esclude a prescindere le donne trans dal femminismo perché hanno “””… https://t.co/JmGGBtQYPw","tw / transfobia

no raga avete ragione una che esclude a prescindere le donne trans dal femminismo perché hanno “”””un’esperienza sociale diversa”””” non è transfobica per niente",[]
Sun Jan 10 10:50:34 +0000 2021,Lis ha la maturità🚀,"mi lamento spesso della mia vita - forse ISTJ
·she/her🌱|feminist🦋|fan account✨","imao io da femminista includo anche le donne trans nel mia ""lotta"" perché appunto sono donne e in quanto tali devon… https://t.co/csK6lXqCOO","imao io da femminista includo anche le donne trans nel mia ""lotta"" perché appunto sono donne e in quanto tali devono far parte del movimento,,, io la penso così",[]
Sun Jan 10 11:18:09 +0000 2021,daraestra,bimbo di AstraZeneca,"comunque volo, le terf letteralmente uguali a chi esclude le persone bisessuali o quelle trans dalla sigla lgbt+ 😭… https://t.co/7tuqHLPi63","comunque volo, le terf letteralmente uguali a chi esclude le persone bisessuali o quelle trans dalla sigla lgbt+ 😭 cioè ame davvero non avete un tweet di arciterfica da cuorare?
la vostra altissima logica non vi suggerisce neanche per un secondo che state scrivendo cagate?",[]
Sun Jan 10 11:44:56 +0000 2021,気,"#1 yamaguchi, akaashi and tendou lover (they/them)","@hurricarmen tw // transfobia

tu hai detto “le donne trans pre transizione e pre terapia passano ancora per uomini… https://t.co/ApFt4dKg51","@hurricarmen tw // transfobia

tu hai detto “le donne trans pre transizione e pre terapia passano ancora per uomini” quindi non capisco, solo l’avere una vagina ed essere accettata dalla società seguendo le norme ti rende automaticamente donna?",[]
Sun Jan 10 11:59:00 +0000 2021,気,"#1 yamaguchi, akaashi and tendou lover (they/them)","@hurricarmen tw // transfobia 

dicendo “passano” per uomini ti stai attaccando letteralmente alla società che dice… https://t.co/o95yCgiCCt","@hurricarmen tw // transfobia 

dicendo “passano” per uomini ti stai attaccando letteralmente alla società che dice che per essere donna devi per forza rientrare nelle norme per identificarti come tale, le donne trans sono donne, basta che dici di essere transfobicx e basta",[]
Sun Jan 10 12:13:28 +0000 2021,Carlo Paolo Antonucci,He/him (I guess),@joIynecuj0h Sostituisci lgbt con trans inclusive e hai detto le stesse cose praticamente,,[]
Sun Jan 10 12:51:34 +0000 2021,Vale,"happy, free, confused and lonely. at the same time. (she/her)","tw // transfobia
Porcod vi svegliate la mattina e pensate che le persone trans si “sentano” uomini o donne così, a… https://t.co/D1xFv5OwOk","tw // transfobia
Porcod vi svegliate la mattina e pensate che le persone trans si “sentano” uomini o donne così, a caso, come io la mattina mi sveglio e “sento” che ho voglia di restare a dormire consiglio una forte botta in testa",[]
Sun Jan 10 12:57:43 +0000 2021,Radavelid,"The Terfs got me once, but this time I'll survive.
L(G)BTQ",@astrotroia Se gli viene tirata merda e viene definita transfobia da persone trans non mi sembra complessa come cosa,,[]
Sun Jan 10 13:30:50 +0000 2021,tess🧋,enfp-t; ⊙ libra ☽ libra ↑ gemini; ⚢,"-però aggiungo donne per cui lottare. e, si, le donne trans devono essere tutelate da questo movimento, perché sono… https://t.co/bROvMTlOiQ","-però aggiungo donne per cui lottare. e, si, le donne trans devono essere tutelate da questo movimento, perché sono anche loro oppresse dal patriarcato, che vi piaccia o meno ammetterlo.",[]
Sun Jan 10 13:37:37 +0000 2021,gigi proiettili - CEO of #lapartepazadeltuitter,a walking study in demonology,Poi sta gente la segue chi si batte per i diritti delle persone trans sui social divento pazza,,[]
Sun Jan 10 14:01:25 +0000 2021,《Μιχαήλ🕯️,"La forza, VIII; Tybalt, Hamlet, Boccadoro. Terfs dni.                                   18; he him.          no mourners, no funerals.",riuscite a strumentalizzare la biologia solo quando vi fa comodo per supportare la vostra transfobia del cazzo il r… https://t.co/clbkx0LMnI,riuscite a strumentalizzare la biologia solo quando vi fa comodo per supportare la vostra transfobia del cazzo il resto del tempo la biologia è una condanna per la quale siete oppresse non meno di noi persone trans ma finitela,[]
Sun Jan 10 14:04:20 +0000 2021,cǝo della misoginia,barb // 21 // he/she // queer not terf // non-binary nightmare // aspirante artista/antropologo/senza tetto,"Tw transfobia suicidio

E sapete perché vorrei ciò? Non per cattiveria, per cancel culture o per dispetto. In quant… https://t.co/t0PNTVIcQA","Tw transfobia suicidio

E sapete perché vorrei ciò? Non per cattiveria, per cancel culture o per dispetto. In quanto medic* il benessere del* vostr* paziente è la vostra priorità e impedire a persone trans di fare la transizione o manipolarle psicologicamente è da merde",[]
Sun Jan 10 15:21:58 +0000 2021,SammyLovely ® 🌈 | 1.8 K,Esp in rappresentanza della provincia di #Ferrara in consulta regionale #EmiliaRomagna in tema di #salutementale. Studioso di Sociologia. Cis/Bisex/Liberal,"tw//#transfobia

Immaginate di vivere in un corpo che non vi appartiene, che tutta la socializzazione che vi ruota… https://t.co/CvftA7vzPX","tw//#transfobia

Immaginate di vivere in un corpo che non vi appartiene, che tutta la socializzazione che vi ruota attorno vi fa sentire ancor di più sbagliati, immaginate quanta sofferenza. Le persone trans andrebbero accolte in ogni contesto se non lo capite siete aridi/e.","[{'text': 'transfobia', 'indices': [4, 15]}]"
Sun Jan 10 15:26:02 +0000 2021,lockdown sucks!,"a colazione mangio rimorsi e frutta di stagione, e di stagione in stagione mangio rimorsi a colazione",@kohforoi @hecat0 -perderebbero di efficacia. Non è che vedo nella lotta per i diritti delle donne trans una minacc… https://t.co/NWkRAMeL74,"@kohforoi @hecat0 -perderebbero di efficacia. Non è che vedo nella lotta per i diritti delle donne trans una minaccia a quella per i diritti delle donne cis, anzi, io vedo proprio l'opposto. Dal mio punto di vista mi sembra addirittura incomprensibile che le donne trans si battano per essere +",[]
Sun Jan 10 15:28:33 +0000 2021,lockdown sucks!,"a colazione mangio rimorsi e frutta di stagione, e di stagione in stagione mangio rimorsi a colazione","@kohforoi @hecat0 -""guidare"" la lotta, e ci sono problematiche che riguardano solo la donna trans e per le quali la… https://t.co/1OBhzlFN7C","@kohforoi @hecat0 -""guidare"" la lotta, e ci sono problematiche che riguardano solo la donna trans e per le quali la donna trans deve guidare la lotta. È vero che ci sono tanti punti in comune ma fondamentalmente nonostante siamo tutte donne restano comunque due lotte diverse nella pratica. +",[]
Sun Jan 10 17:13:01 +0000 2021,𝒓𝒆𝒃𝒐𝒓𝒏 𝒂𝒍 𝒅𝒂𝒎𝒔,"studio la mia passione più grande, eppure tutti pensano che sia inutile","@metallo_pesante ✨NO✨
una donna trans riceverà odio in forma di transfobia e misoginia, perché, appunto, è una donna trans.",,[]
Sun Jan 10 17:31:48 +0000 2021,mozzarella magica,tv shows addict📺| he/him | | Italian | feminist ally | transphobics don’t interact,sinceramente io mi chiedo come si possa fare tone policing alle persone trans mentre vanno contro alla TRANSFOBIA (… https://t.co/t6dtIPSw3D,"sinceramente io mi chiedo come si possa fare tone policing alle persone trans mentre vanno contro alla TRANSFOBIA (si, perché i tweet di ale del planisfero e dell’uragano carme sono estremamente transfobici)  solo per mantenere questa posizione ambigua che vi salvaguarda.",[]
Sun Jan 10 17:37:36 +0000 2021,ortofrutta lesbiko,"Italian×Unimib×intercultural communication. She/They. INFJ.Transfobicx not allowed. Eterofobx, cisfobicx e razzista al contrario.","Tw // transfobia

Stronza di merda, intanto ti sei divertita a dare degli uomini alle donne trans eh? Adesso per te… https://t.co/qLRhH4FjGr","Tw // transfobia

Stronza di merda, intanto ti sei divertita a dare degli uomini alle donne trans eh? Adesso per tenerti lx 2 mutual che hai ti metti a leccare il culo.
Che schifo porco dio.",[]
Sun Jan 10 17:42:44 +0000 2021,fed 🍂,#LOUIS: copy of a copy of a copy (he/him),ricordando quella volta al gay pride di quando una tipa aveva una cassa piena di finocchi e mele e io urlai “CHI VUOLE UN FINOCCHIO?”,,[]
Sun Jan 10 17:56:18 +0000 2021,Kekka ⭐⭐⭐🌟 | read carrd BYF,"#CHRISTEN: i think you're asking the wrong people 'what if we lose?' | THEY/she non-binary - 
profilo anime twt: @M4RYSAOT0ME","Tw transfobia 
Scuse pietose + questo tweet parla da solo smettila di parlare delle persone trans cis di merda… https://t.co/zSPO2Q7QjD","Tw transfobia 
Scuse pietose + questo tweet parla da solo smettila di parlare delle persone trans cis di merda https://t.co/UALcQIxvxl",[]
Sun Jan 10 18:14:43 +0000 2021,𝒿𝓊𝓈𝓉 𝒸𝒶𝓁𝓁 𝓂𝑒 𝒥𝑜𝑒,University of Nottingham / 🏳️‍🌈LGBTQ+ / (He/Him),"Immaginate di essere lesbiche, quindi parte della comunità LGBTQ+, ed essere apertamente transfobiche.
Come se non… https://t.co/AgIuFHaLlo","Immaginate di essere lesbiche, quindi parte della comunità LGBTQ+, ed essere apertamente transfobiche.
Come se non fosse principalmente grazie a donne nere trans se oggi abbiamo i diritti che abbiamo.
Sarò ignorante in quanto uomo. Ma se siete RaDfEm🤪 non siete feministe.",[]
Sun Jan 10 18:45:27 +0000 2021,Skrael,"Passionate about mythologies, old norse culture, vikings, comics, fantasy and vampires. ` #TalesOfArcadia #ShuumatsuNoValkyrie #OnyxEquinox",quindi una donna trans non ha voce in capitolo quando si parla di diritti delle donne perché è nata uomo e non potr… https://t.co/CoFsv8xl6g,"quindi una donna trans non ha voce in capitolo quando si parla di diritti delle donne perché è nata uomo e non potrà sfornare bambini, noi genderfluid nati donna cosa possiamo fare? Tipo, che so, il permesso per respirare l'abbiamo? Cerco risposte, no pigri!!!",[]
Sun Jan 10 21:41:33 +0000 2021,Elisabetta ⚢☭,"Lesbica ⚢ - 17 - infp -
Comunista//
Ambientalista//
Radfem♀️//
Gender critical//
Chitarrista//
Metallara//
🇮🇹🇷🇴🇪🇺","@r4dwomyn aspetto le libfem a dire:""eh ma è grazie alle donne nere trans se hai dei diritti"", i lib voglio riscrive… https://t.co/gLSHJNxgmW","@r4dwomyn aspetto le libfem a dire:""eh ma è grazie alle donne nere trans se hai dei diritti"", i lib voglio riscrivere la storia tralasciando il fatto che Malcolm Michaels Jr. aka Marsha P. Johnson era una drag queen e lui stesso ha ammesso che non era lì quando la rivolta è scoppiata",[]
Mon Jan 11 10:26:24 +0000 2021,ًunf spree,let me be honest with you um... i’m a very lucky man :),non subire transfobia? nessuno ha detto che le donne cis non sono discriminate elisabetta ma sicuramente sono privi… https://t.co/qrARlH1eI5,non subire transfobia? nessuno ha detto che le donne cis non sono discriminate elisabetta ma sicuramente sono privilegiate rispetto alle donne trans che subiscono sia misoginia che transfobia,[]
Mon Jan 11 10:41:39 +0000 2021,Lau 🌙 ⁷,thank you for listening to my music do not let go of your dreams you are more brilliant than anyone :),"tw transfobia

perché secondo te le donne trans non subiscono tutto questo OLTRE che una serie di insulti transfobi… https://t.co/aLN8k7HItf","tw transfobia

perché secondo te le donne trans non subiscono tutto questo OLTRE che una serie di insulti transfobici che tu in qualità di donna cis non ti sentirai mai rivolgere? 🧐",[]
Mon Jan 11 12:06:10 +0000 2021,Kristiana 🔥⛪,i was busy thinking about lauree,abbiate la decenza di non parlare di transfobia se siete pappa e ciccia con gente che misgendera e getta odio sulle… https://t.co/yGfVAgp1On,"abbiate la decenza di non parlare di transfobia se siete pappa e ciccia con gente che misgendera e getta odio sulle persone trans e non-binary dalla mattina alla sera, bho ma voi siete in contatto con gente razzista o fascista? cioè ma vi pare normale",[]
Mon Jan 11 13:47:18 +0000 2021,🦇🐗CEO of being a HIMBO🥞🧋//✊🏾✊🏿🏳️‍🌈,"~You go down just like Holy Mary on a cross~

🇮🇹/she-her/24/bi/ENFP-T/vet student/art lover and huge nerd/absolutely into ghost rn don't touch me/beware nsfw","@mycroftpedia Tw transofobia 
Ogni volta,ogni cristo di volta leggo la pisquana di turno che dice ""no no io sono ra… https://t.co/ceNzW2c51o","@mycroftpedia Tw transofobia 
Ogni volta,ogni cristo di volta leggo la pisquana di turno che dice ""no no io sono rad ma non sono transfobica"" ma poi la trova a proteggere la compagna rad che ha appena chiamato le donne trans ""scavi di ercolano"" . Puntuali come orologi cazzo",[]
